,price,type,subtype,constructionYear,condition,room_number,cuisine_type,heatingType,mètres carrés,prix mètres carrés,parking extérieur,atticExists,basementExists,hasSwimmingPool,zip,city,municipalities,parking intérieur,lng,lat,id,company_name
130,185000,apartment,flat studio,2013.0,good,0.0,installed,gas,31,5967.74,0.0,False,True,False,1050,Ixelles,Brussels Capital Region,0.0,4.3815707,50.8222854,8784393,wilink brussels
131,125000,apartment,flat studio,1963.0,good,0.0,installed,electric,31,4032.26,0.0,False,True,False,1050,Ixelles,Brussels Capital Region,0.0,4.3815707,50.8222854,9021265,trevi  group
132,610000,apartment,ground floor,2021.0,as new,2.0,usa hyper equipped,gas,110,5545.45,1.0,False,True,False,1050,Ixelles,Brussels Capital Region,1.0,4.3815707,50.8222854,8996587,lecobel vaneau vente neuf
133,825000,apartment,duplex,2021.0,as new,2.0,usa hyper equipped,gas,154,5357.14,1.0,False,True,False,1050,Ixelles,Brussels Capital Region,1.0,4.3815707,50.8222854,8997928,lecobel vaneau vente neuf
134,4950000,house,mansion,1927.0,good,8.0,installed,gas,1000,4950.0,2.0,False,True,False,1050,Ixelles,Brussels Capital Region,1.0,4.3815707,50.8222854,9043919,emile garcin belgique sprl
135,985000,house,mixed use building,1910.0,good,3.0,not installed,fueloil,340,2897.06,0.0,True,True,False,1050,Ixelles,Brussels Capital Region,0.0,4.3815707,50.8222854,9029376,viabilis
136,1090000,house,house,1900.0,as new,7.0,hyper equipped,gas,274,3978.1,0.0,False,True,False,1050,Ixelles,Brussels Capital Region,0.0,4.3815707,50.8222854,8986392,metropole properties
137,1375000,house,house,1951.0,as new,6.0,hyper equipped,gas,427,3220.14,4.0,True,True,False,1050,Ixelles,Brussels Capital Region,4.0,4.3815707,50.8222854,9008341,orientations
138,3800000,house,mansion,1914.0,just renovated,5.0,hyper equipped,gas,752,5053.19,0.0,False,True,False,1050,Ixelles,Brussels Capital Region,0.0,4.3815707,50.8222854,9015344,emile garcin belgique sprl
139,1075000,house,house,1930.0,as new,5.0,usa hyper equipped,gas,280,3839.29,0.0,False,True,False,1050,Ixelles,Brussels Capital Region,0.0,4.3815707,50.8222854,9016842,lecobel  vaneau bruxelles sud
140,3900000,house,mansion,2012.0,as new,5.0,hyper equipped,gas,666,5855.86,4.0,False,True,True,1050,Ixelles,Brussels Capital Region,1.0,4.3815707,50.8222854,8690357,triple living
141,585000,house,house,1879.0,to renovate,6.0,semi equipped,fueloil,220,2659.09,0.0,True,True,False,1050,Ixelles,Brussels Capital Region,0.0,4.3815707,50.8222854,8982834,rh property
142,1350000,house,house,1920.0,just renovated,5.0,usa hyper equipped,gas,365,3698.63,0.0,False,True,False,1050,Ixelles,Brussels Capital Region,1.0,4.3815707,50.8222854,9018053,emile garcin belgique sprl
143,1350000,house,mansion,1950.0,as new,5.0,hyper equipped,fueloil,450,3000.0,2.0,False,False,False,1050,Ixelles,Brussels Capital Region,1.0,4.3815707,50.8222854,8904911,agorim
144,2485000,house,mansion,1890.0,as new,2.0,hyper equipped,gas,450,5522.22,0.0,True,True,False,1050,Ixelles,Brussels Capital Region,1.0,4.3815707,50.8222854,9043095,immobilière le lion
145,2190000,house,exceptional property,1940.0,as new,5.0,hyper equipped,gas,650,3369.23,1.0,False,True,False,1050,Ixelles,Brussels Capital Region,2.0,4.3815707,50.8222854,8789500,engel &amp; völkers place brugmann
146,1850000,house,house,1906.0,as new,5.0,usa hyper equipped,gas,425,4352.94,1.0,False,True,False,1050,Ixelles,Brussels Capital Region,1.0,4.3815707,50.8222854,8929871,rainbow properties
147,1175000,house,house,1899.0,just renovated,7.0,installed,gas,255,4607.84,0.0,False,True,False,1050,Ixelles,Brussels Capital Region,0.0,4.3815707,50.8222854,9016670,era châtelain
148,780000,house,house,1920.0,to renovate,4.0,semi equipped,gas,235,3319.15,0.0,False,True,False,1050,Ixelles,Brussels Capital Region,0.0,4.3815707,50.8222854,8934911,latour et petit vente
149,900000,house,house,1890.0,good,5.0,hyper equipped,gas,350,2571.43,0.0,True,True,False,1050,Ixelles,Brussels Capital Region,0.0,4.3815707,50.8222854,8987714,latour et petit vente
150,1095000,house,mansion,1893.0,to renovate,4.0,not installed,gas,295,3711.86,0.0,False,True,False,1050,Ixelles,Brussels Capital Region,0.0,4.3815707,50.8222854,8975151,lecobel  vaneau bruxelles sud
151,1590000,house,house,1902.0,good,5.0,usa hyper equipped,gas,400,3975.0,0.0,True,True,False,1050,Ixelles,Brussels Capital Region,0.0,4.3815707,50.8222854,9011811,lecobel  vaneau bruxelles sud
152,1290000,house,mansion,1900.0,as new,5.0,usa hyper equipped,gas,300,4300.0,0.0,False,True,False,1050,Ixelles,Brussels Capital Region,1.0,4.3815707,50.8222854,8992353,lecobel  vaneau bruxelles sud
153,775000,house,house,1900.0,good,4.0,usa hyper equipped,gas,275,2818.18,0.0,False,False,False,1050,Ixelles,Brussels Capital Region,0.0,4.3815707,50.8222854,8818466,oralis real estate
154,775000,house,house,1900.0,good,4.0,usa hyper equipped,gas,275,2818.18,0.0,False,False,False,1050,Ixelles,Brussels Capital Region,0.0,4.3815707,50.8222854,8893084,oralis real estate
155,1495000,house,mansion,1930.0,as new,6.0,hyper equipped,gas,370,4040.54,0.0,True,True,False,1050,Ixelles,Brussels Capital Region,0.0,4.3815707,50.8222854,8951484,lecobel  vaneau bruxelles sud
156,1570000,house,house,1926.0,good,6.0,usa hyper equipped,fueloil,450,3488.89,0.0,True,True,False,1050,Ixelles,Brussels Capital Region,1.0,4.3815707,50.8222854,8960260,brussels sotheby’s international realty
157,1590000,house,exceptional property,1908.0,as new,4.0,hyper equipped,gas,300,5300.0,0.0,True,True,False,1050,Ixelles,Brussels Capital Region,0.0,4.3815707,50.8222854,8940336,engel &amp; völkers place brugmann
158,2200000,house,apartment block,1908.0,good,7.0,semi equipped,fueloil,520,4230.77,0.0,True,True,False,1050,Ixelles,Brussels Capital Region,0.0,4.3815707,50.8222854,8950720,latour et petit vente
159,3495000,house,exceptional property,1925.0,as new,6.0,hyper equipped,gas,400,8737.5,5.0,True,True,False,1050,Ixelles,Brussels Capital Region,5.0,4.3815707,50.8222854,9023896,brussels agency
160,4950000,house,mansion,1927.0,good,6.0,installed,gas,700,7071.43,1.0,True,True,False,1050,Ixelles,Brussels Capital Region,1.0,4.3815707,50.8222854,8791098,immobilière le lion
161,3495000,house,mansion,1927.0,as new,5.0,hyper equipped,gas,480,7281.25,0.0,True,True,False,1050,Ixelles,Brussels Capital Region,4.0,4.3815707,50.8222854,8998640,immobilière le lion
162,975000,house,mixed use building,1925.0,good,5.0,installed,gas,556,1753.6,0.0,True,True,False,1050,Ixelles,Brussels Capital Region,0.0,4.3815707,50.8222854,9018015,immobilière georges
163,1570000,house,mansion,1930.0,to be done up,6.0,hyper equipped,fueloil,450,3488.89,2.0,True,True,False,1050,Ixelles,Brussels Capital Region,2.0,4.3815707,50.8222854,8958378,immobilière le lion
164,2295000,house,house,1922.0,good,6.0,usa installed,fueloil,600,3825.0,2.0,False,True,False,1050,Ixelles,Brussels Capital Region,1.0,4.3815707,50.8222854,8776195,brussels sotheby’s international realty
165,3495000,house,mansion,1927.0,as new,6.0,hyper equipped,gas,400,8737.5,5.0,True,True,False,1050,Ixelles,Brussels Capital Region,4.0,4.3815707,50.8222854,8960149,louise properties
166,3900000,house,mansion,2012.0,as new,5.0,hyper equipped,gas,660,5909.09,0.0,False,True,False,1050,Ixelles,Brussels Capital Region,2.0,4.3815707,50.8222854,8600020,immobilière le lion
167,2750000,house,apartment block,1901.0,good,0.0,semi equipped,gas,550,5000.0,0.0,False,False,False,1050,Ixelles,Brussels Capital Region,0.0,4.3815707,50.8222854,9026468,brussels sotheby’s international realty
168,1350000,house,house,1900.0,just renovated,5.0,usa hyper equipped,gas,385,3506.49,0.0,False,True,False,1050,Ixelles,Brussels Capital Region,1.0,4.3815707,50.8222854,8855498,james realty
169,1590000,house,house,1908.0,as new,4.0,usa hyper equipped,gas,300,5300.0,1.0,False,True,False,1050,Ixelles,Brussels Capital Region,0.0,4.3815707,50.8222854,8900141,brussels sotheby’s international realty
170,1890000,house,house,1930.0,good,6.0,hyper equipped,gas,475,3978.95,1.0,False,True,True,1050,Ixelles,Brussels Capital Region,1.0,4.3815707,50.8222854,9007174,james realty
171,195000,apartment,apartment,2014.0,good,2.0,installed,gas,75,2600.0,0.0,False,False,False,9600,Renaix,East Flanders,0.0,3.6020465,50.7476192,9043036,immo beguin
172,138000,apartment,apartment,1967.0,good,2.0,semi equipped,gas,84,1642.86,0.0,False,False,False,9600,Renaix,East Flanders,0.0,3.6020465,50.7476192,8977611,dmg vastgoed
173,235000,apartment,loft,2010.0,good,1.0,hyper equipped,gas,128,1835.94,1.0,False,False,False,9600,Renaix,East Flanders,1.0,3.6020465,50.7476192,8779819,dmg vastgoed
174,299000,apartment,apartment,2016.0,as new,4.0,installed,gas,130,2300.0,1.0,False,True,False,9600,Renaix,East Flanders,0.0,3.6020465,50.7476192,9007105,dmg vastgoed
175,319000,house,house,1962.0,to be done up,5.0,semi equipped,fueloil,191,1670.16,3.0,False,False,False,9600,Renaix,East Flanders,389.0,3.6020465,50.7476192,9042534,immo beguin
176,269500,house,house,1974.0,just renovated,4.0,hyper equipped,gas,170,1585.29,1.0,False,False,False,9600,Renaix,East Flanders,1.0,3.6020465,50.7476192,9026430,dmg vastgoed
177,89500,house,house,1900.0,to renovate,2.0,semi equipped,gas,115,778.26,0.0,True,False,False,9600,Renaix,East Flanders,0.0,3.6020465,50.7476192,8969648,dmg vastgoed
178,129000,house,house,1900.0,to renovate,4.0,semi equipped,gas,178,724.72,0.0,True,True,False,9600,Renaix,East Flanders,0.0,3.6020465,50.7476192,8789762,dmg vastgoed
179,105000,house,house,1930.0,good,2.0,semi equipped,gas,125,840.0,0.0,True,True,False,9600,Renaix,East Flanders,0.0,3.6020465,50.7476192,8906165,dmg vastgoed
180,129500,house,house,1915.0,just renovated,2.0,installed,gas,80,1618.75,0.0,False,False,False,9600,Renaix,East Flanders,0.0,3.6020465,50.7476192,9003183,dmg vastgoed
181,149000,house,house,1930.0,good,2.0,installed,gas,130,1146.15,0.0,True,False,False,9600,Renaix,East Flanders,0.0,3.6020465,50.7476192,8985511,dmg vastgoed
182,145000,house,house,1930.0,just renovated,3.0,usa hyper equipped,gas,150,966.67,0.0,True,True,False,9600,Renaix,East Flanders,0.0,3.6020465,50.7476192,8848600,dmg vastgoed
183,185000,house,house,1900.0,just renovated,2.0,hyper equipped,gas,100,1850.0,3.0,True,True,False,9600,Renaix,East Flanders,0.0,3.6020465,50.7476192,8985513,dmg vastgoed
184,189750,house,house,1930.0,good,4.0,hyper equipped,gas,138,1375.0,0.0,True,False,False,9600,Renaix,East Flanders,0.0,3.6020465,50.7476192,8892358,dmg vastgoed
185,199500,house,mixed use building,1899.0,to renovate,4.0,hyper equipped,gas,308,647.73,0.0,False,True,False,9600,Renaix,East Flanders,0.0,3.6020465,50.7476192,8995986,dmg vastgoed
186,219000,house,mansion,1920.0,good,7.0,installed,gas,358,611.73,0.0,False,False,False,9600,Renaix,East Flanders,1.0,3.6020465,50.7476192,9014841,dmg vastgoed
187,239900,house,house,1948.0,as new,4.0,installed,gas,175,1370.86,0.0,True,False,False,9600,Renaix,East Flanders,0.0,3.6020465,50.7476192,8988051,dmg vastgoed
188,245000,house,mixed use building,1935.0,as new,3.0,hyper equipped,gas,200,1225.0,0.0,True,True,False,9600,Renaix,East Flanders,0.0,3.6020465,50.7476192,8906166,dmg vastgoed
189,249000,house,mixed use building,1880.0,to be done up,4.0,not installed,gas,201,1238.81,0.0,False,True,False,9600,Renaix,East Flanders,1.0,3.6020465,50.7476192,8979771,dmg vastgoed
190,249500,house,house,1949.0,just renovated,7.0,not installed,fueloil,220,1134.09,1.0,True,True,False,9600,Renaix,East Flanders,1.0,3.6020465,50.7476192,8985512,dmg vastgoed
191,259900,house,house,1930.0,just renovated,4.0,hyper equipped,gas,173,1502.31,0.0,False,True,False,9600,Renaix,East Flanders,0.0,3.6020465,50.7476192,8909901,dmg vastgoed
192,389000,house,apartment block,1936.0,good,6.0,hyper equipped,gas,255,1525.49,0.0,False,True,False,9600,Renaix,East Flanders,0.0,3.6020465,50.7476192,8627972,dmg vastgoed
193,99000,house,house,1930.0,to renovate,2.0,semi equipped,gas,102,970.59,0.0,True,False,False,9600,Renaix,East Flanders,0.0,3.6020465,50.7476192,8345277,dmg vastgoed
194,199900,house,house,1940.0,as new,4.0,installed,gas,126,1586.51,0.0,False,True,False,9600,Renaix,East Flanders,0.0,3.6020465,50.7476192,8740915,dmg vastgoed
195,189900,house,house,1918.0,good,4.0,installed,gas,142,1337.32,0.0,False,False,False,9600,Renaix,East Flanders,0.0,3.6020465,50.7476192,8997920,dmg vastgoed
196,239000,house,house,1960.0,good,3.0,semi equipped,gas,130,1838.46,0.0,False,False,False,9600,Renaix,East Flanders,0.0,3.6020465,50.7476192,9027312,immo beguin
197,150000,house,house,1899.0,good,1.0,semi equipped,gas,139,1079.14,0.0,False,True,False,9600,Renaix,East Flanders,0.0,3.6020465,50.7476192,8881008,immo beguin
198,139500,house,house,1930.0,good,4.0,installed,gas,100,1395.0,0.0,False,False,False,9600,Renaix,East Flanders,0.0,3.6020465,50.7476192,8733088,immo beguin
199,149500,house,house,1899.0,to be done up,4.0,semi equipped,gas,112,1334.82,0.0,False,False,False,9600,Renaix,East Flanders,0.0,3.6020465,50.7476192,8963490,immo beguin
200,195000,house,house,1937.0,good,3.0,semi equipped,electric,150,1300.0,2.0,False,False,False,9600,Renaix,East Flanders,0.0,3.6020465,50.7476192,8995568,immo beguin
201,215000,house,house,1918.0,to renovate,3.0,semi equipped,gas,210,1023.81,0.0,False,True,False,9600,Renaix,East Flanders,2.0,3.6020465,50.7476192,9001274,immo beguin
202,285000,house,house,1935.0,good,5.0,installed,gas,385,740.26,1.0,True,True,False,9600,Renaix,East Flanders,1.0,3.6020465,50.7476192,8970370,dmg vastgoed
203,335000,house,mansion,1911.0,good,5.0,installed,gas,418,801.44,4.0,False,True,False,9600,Renaix,East Flanders,0.0,3.6020465,50.7476192,8842275,immo beguin
204,185000,house,house,1938.0,just renovated,3.0,installed,gas,150,1233.33,0.0,False,True,False,9600,Renaix,East Flanders,0.0,3.6020465,50.7476192,9001293,century 21 via plus
205,215000,house,house,1952.0,good,3.0,installed,fueloil,3,71666.67,0.0,False,True,False,9600,Renaix,East Flanders,1.0,3.6020465,50.7476192,9038530,century 21 via plus
206,249500,house,house,1966.0,good,3.0,semi equipped,fueloil,268,930.97,0.0,False,True,False,9600,Renaix,East Flanders,1.0,3.6020465,50.7476192,8927048,immo beguin
207,189000,house,house,1938.0,good,3.0,installed,gas,120,1575.0,1.0,False,True,False,9600,Renaix,East Flanders,0.0,3.6020465,50.7476192,8765587,trevi orta
208,239000,house,house,1960.0,good,3.0,hyper equipped,gas,127,1881.89,0.0,False,False,False,9600,Renaix,East Flanders,0.0,3.6020465,50.7476192,9025646,trevi orta
209,998000,house,castle,1920.0,to be done up,9.0,semi equipped,fueloil,400,2495.0,0.0,False,True,False,9600,Renaix,East Flanders,0.0,3.6020465,50.7476192,9017759,immo beguin
210,264900,house,house,2020.0,good,3.0,installed,gas,180,1471.67,2.0,False,False,False,9600,Renaix,East Flanders,0.0,3.6020465,50.7476192,8883799,immo beguin
211,298400,house,house,2020.0,good,3.0,installed,gas,180,1657.78,2.0,False,False,False,9600,Renaix,East Flanders,0.0,3.6020465,50.7476192,8733029,immo beguin
212,325000,house,house,2020.0,good,3.0,installed,gas,150,2166.67,0.0,False,False,False,9600,Renaix,East Flanders,0.0,3.6020465,50.7476192,8975035,immo beguin
213,900000,house,apartment block,1992.0,as new,10.0,installed,gas,461,1952.28,0.0,False,False,False,9600,Renaix,East Flanders,0.0,3.6020465,50.7476192,8794676,nota consult
214,320000,apartment,apartment,2017.0,as new,3.0,usa hyper equipped,gas,130,2461.54,1.0,False,True,False,1070,Anderlecht,Brussels Capital Region,1.0,4.3123401,50.8381411,9042073,sky realty
215,219000,apartment,apartment,1972.0,as new,2.0,usa hyper equipped,gas,90,2433.33,0.0,False,True,False,1070,Anderlecht,Brussels Capital Region,0.0,4.3123401,50.8381411,9034249,trianon invest
216,339750,apartment,penthouse,2020.0,as new,2.0,usa hyper equipped,gas,122,2784.84,1.0,False,True,False,1070,Anderlecht,Brussels Capital Region,0.0,4.3123401,50.8381411,9024772,bathim &amp; co
217,399000,apartment,apartment,2020.0,as new,2.0,usa hyper equipped,gas,113,3530.97,0.0,False,True,False,1070,Anderlecht,Brussels Capital Region,1.0,4.3123401,50.8381411,8873435,bathim &amp; co
218,215000,apartment,apartment,2000.0,as new,2.0,hyper equipped,electric,91,2362.64,1.0,False,True,False,1070,Anderlecht,Brussels Capital Region,0.0,4.3123401,50.8381411,8824249,wellianss
219,249000,apartment,duplex,2006.0,as new,4.0,installed,electric,125,1992.0,0.0,False,True,False,1070,Anderlecht,Brussels Capital Region,0.0,4.3123401,50.8381411,8789666,allur
220,385000,apartment,apartment,2020.0,as new,2.0,hyper equipped,gas,111,3468.47,0.0,False,True,False,1070,Anderlecht,Brussels Capital Region,1.0,4.3123401,50.8381411,9010281,orientations
221,253000,apartment,apartment,2019.0,as new,2.0,usa hyper equipped,gas,90,2811.11,1.0,False,False,False,1070,Anderlecht,Brussels Capital Region,0.0,4.3123401,50.8381411,9024950,by the way
222,85000,apartment,flat studio,1991.0,good,0.0,usa semi equipped,electric,20,4250.0,0.0,False,False,False,1070,Anderlecht,Brussels Capital Region,0.0,4.3123401,50.8381411,8771427,hestia immobilier
223,219000,apartment,apartment,1992.0,as new,3.0,hyper equipped,gas,98,2234.69,0.0,False,True,False,1070,Anderlecht,Brussels Capital Region,1.0,4.3123401,50.8381411,8931013,hestia immobilier
224,285000,apartment,apartment,1998.0,as new,3.0,usa hyper equipped,gas,100,2850.0,1.0,False,True,False,1070,Anderlecht,Brussels Capital Region,1.0,4.3123401,50.8381411,9024697,j&amp;j properties
225,289000,apartment,apartment,1940.0,good,4.0,hyper equipped,gas,150,1926.67,0.0,False,False,False,1070,Anderlecht,Brussels Capital Region,0.0,4.3123401,50.8381411,8852526,hestia immobilier
226,338000,apartment,apartment,2020.0,as new,3.0,usa hyper equipped,gas,125,2704.0,0.0,False,True,False,1070,Anderlecht,Brussels Capital Region,1.0,4.3123401,50.8381411,8910230,bathim &amp; co
227,335000,apartment,apartment,2020.0,as new,3.0,usa hyper equipped,gas,125,2680.0,0.0,False,True,False,1070,Anderlecht,Brussels Capital Region,1.0,4.3123401,50.8381411,8910232,bathim &amp; co
228,378420,apartment,duplex,2020.0,as new,3.0,usa hyper equipped,gas,133,2845.26,1.0,False,True,False,1070,Anderlecht,Brussels Capital Region,1.0,4.3123401,50.8381411,9022609,we invest real estate
229,250000,apartment,duplex,2007.0,good,3.0,installed,electric,135,1851.85,1.0,False,True,False,1070,Anderlecht,Brussels Capital Region,0.0,4.3123401,50.8381411,8802059,op - office des propriétaires
230,265000,apartment,penthouse,1992.0,good,2.0,hyper equipped,electric,100,2650.0,1.0,False,True,False,1070,Anderlecht,Brussels Capital Region,0.0,4.3123401,50.8381411,9029112,bk &amp; partners
231,185000,apartment,apartment,1970.0,good,2.0,installed,gas,75,2466.67,0.0,False,True,False,1070,Anderlecht,Brussels Capital Region,0.0,4.3123401,50.8381411,9024070,direct immo
232,367200,apartment,duplex,2020.0,as new,3.0,usa hyper equipped,gas,133,2760.9,1.0,False,True,False,1070,Anderlecht,Brussels Capital Region,1.0,4.3123401,50.8381411,9022610,we invest real estate
233,371280,apartment,duplex,2020.0,as new,3.0,usa hyper equipped,gas,133,2791.58,1.0,False,True,False,1070,Anderlecht,Brussels Capital Region,1.0,4.3123401,50.8381411,9022612,we invest real estate
234,495720,apartment,apartment,2020.0,as new,3.0,usa hyper equipped,gas,132,3755.45,1.0,False,True,False,1070,Anderlecht,Brussels Capital Region,1.0,4.3123401,50.8381411,9023459,we invest real estate
235,514080,apartment,apartment,2020.0,as new,3.0,usa hyper equipped,gas,137,3752.41,1.0,False,True,True,1070,Anderlecht,Brussels Capital Region,1.0,4.3123401,50.8381411,9022611,we invest real estate
