,price,constructionYear,room_number,mètres carrés,prix mètres carrés,parking extérieur,atticExists,basementExists,hasSwimmingPool,zip,city,municipalities,parking intérieur,lng,lat,id,company_name,type_is_apartment,type_is_house,subtype_is_apartment,subtype_is_apartment block,subtype_is_bungalow,subtype_is_castle,subtype_is_chalet,subtype_is_country cottage,subtype_is_duplex,subtype_is_exceptional property,subtype_is_farmhouse,subtype_is_flat studio,subtype_is_ground floor,subtype_is_house,subtype_is_loft,subtype_is_manor house,subtype_is_mansion,subtype_is_mixed use building,subtype_is_other property,subtype_is_penthouse,subtype_is_service flat,subtype_is_town house,subtype_is_triplex,subtype_is_villa,cuisine_type_is_hyper equipped,cuisine_type_is_installed,cuisine_type_is_not installed,cuisine_type_is_semi equipped,cuisine_type_is_usa hyper equipped,cuisine_type_is_usa installed,cuisine_type_is_usa semi equipped,cuisine_type_is_usa uninstalled,condition_is_as new,condition_is_good,condition_is_just renovated,condition_is_to be done up,condition_is_to renovate,condition_is_to restore,heatingType_is_carbon,heatingType_is_electric,heatingType_is_fueloil,heatingType_is_gas,heatingType_is_pellet,heatingType_is_solar,heatingType_is_wood
8583,168511,2020.0,1.0,73,2308.37,4.0,False,False,False,3840,Bommershoven,Limburg,0.0,5.3823531554707005,50.78522885,8801862,a. verelst development,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8584,168511,2020.0,1.0,73,2308.37,4.0,False,False,False,3840,Borgloon,Limburg,0.0,5.356992925299401,50.8004351,8801862,a. verelst development,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8585,168511,2020.0,1.0,73,2308.37,4.0,False,False,False,3840,Broekom,Limburg,0.0,5.332457499999999,50.7819071,8801862,a. verelst development,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8586,168511,2020.0,1.0,73,2308.37,4.0,False,False,False,3840,Gors-Opleeuw,Limburg,0.0,5.384941279216799,50.8308593,8801862,a. verelst development,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8587,168511,2020.0,1.0,73,2308.37,4.0,False,False,False,3840,Gotem,Limburg,0.0,5.3055250033294,50.80105865,8801862,a. verelst development,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8588,168511,2020.0,1.0,73,2308.37,4.0,False,False,False,3840,Groot-Loon,Limburg,0.0,5.3659957408679,50.7938946,8801862,a. verelst development,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8589,168511,2020.0,1.0,73,2308.37,4.0,False,False,False,3840,Haren,Limburg,0.0,5.3972985,50.791347200000004,8801862,a. verelst development,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8590,168511,2020.0,1.0,73,2308.37,4.0,False,False,False,3840,Hendrieken,Limburg,0.0,5.3287966873717005,50.797246,8801862,a. verelst development,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8591,168511,2020.0,1.0,73,2308.37,4.0,False,False,False,3840,Hoepertingen,Limburg,0.0,5.2852748851765,50.81158915,8801862,a. verelst development,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8592,168511,2020.0,1.0,73,2308.37,4.0,False,False,False,3840,Jesseren,Limburg,0.0,5.3905151,50.8058717,8801862,a. verelst development,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8593,168511,2020.0,1.0,73,2308.37,4.0,False,False,False,3840,Kerniel,Limburg,0.0,5.3616421143445,50.82372165,8801862,a. verelst development,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8594,168511,2020.0,1.0,73,2308.37,4.0,False,False,False,3840,Kolmont,Limburg,0.0,5.4206775,50.802741600000004,8801862,a. verelst development,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8595,168511,2020.0,1.0,73,2308.37,4.0,False,False,False,3840,Kuttekoven,Limburg,0.0,5.3310338354044005,50.8140833,8801862,a. verelst development,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8596,168511,2020.0,1.0,73,2308.37,4.0,False,False,False,3840,Rijkel,Limburg,0.0,5.2612885523105,50.80429285,8801862,a. verelst development,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8597,168511,2020.0,1.0,73,2308.37,4.0,False,False,False,3840,Voort,Limburg,0.0,4.6797906000000005,51.1674467,8801862,a. verelst development,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8598,171753,2020.0,1.0,73,2352.78,4.0,False,False,False,3840,Bommershoven,Limburg,0.0,5.3823531554707005,50.78522885,8801861,a. verelst development,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8599,171753,2020.0,1.0,73,2352.78,4.0,False,False,False,3840,Borgloon,Limburg,0.0,5.356992925299401,50.8004351,8801861,a. verelst development,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8600,171753,2020.0,1.0,73,2352.78,4.0,False,False,False,3840,Broekom,Limburg,0.0,5.332457499999999,50.7819071,8801861,a. verelst development,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8601,171753,2020.0,1.0,73,2352.78,4.0,False,False,False,3840,Gors-Opleeuw,Limburg,0.0,5.384941279216799,50.8308593,8801861,a. verelst development,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8602,171753,2020.0,1.0,73,2352.78,4.0,False,False,False,3840,Gotem,Limburg,0.0,5.3055250033294,50.80105865,8801861,a. verelst development,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8603,171753,2020.0,1.0,73,2352.78,4.0,False,False,False,3840,Groot-Loon,Limburg,0.0,5.3659957408679,50.7938946,8801861,a. verelst development,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8604,171753,2020.0,1.0,73,2352.78,4.0,False,False,False,3840,Haren,Limburg,0.0,5.3972985,50.791347200000004,8801861,a. verelst development,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8605,171753,2020.0,1.0,73,2352.78,4.0,False,False,False,3840,Hendrieken,Limburg,0.0,5.3287966873717005,50.797246,8801861,a. verelst development,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8606,171753,2020.0,1.0,73,2352.78,4.0,False,False,False,3840,Hoepertingen,Limburg,0.0,5.2852748851765,50.81158915,8801861,a. verelst development,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8607,171753,2020.0,1.0,73,2352.78,4.0,False,False,False,3840,Jesseren,Limburg,0.0,5.3905151,50.8058717,8801861,a. verelst development,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8608,171753,2020.0,1.0,73,2352.78,4.0,False,False,False,3840,Kerniel,Limburg,0.0,5.3616421143445,50.82372165,8801861,a. verelst development,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8609,171753,2020.0,1.0,73,2352.78,4.0,False,False,False,3840,Kolmont,Limburg,0.0,5.4206775,50.802741600000004,8801861,a. verelst development,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8610,171753,2020.0,1.0,73,2352.78,4.0,False,False,False,3840,Kuttekoven,Limburg,0.0,5.3310338354044005,50.8140833,8801861,a. verelst development,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8611,171753,2020.0,1.0,73,2352.78,4.0,False,False,False,3840,Rijkel,Limburg,0.0,5.2612885523105,50.80429285,8801861,a. verelst development,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8612,171753,2020.0,1.0,73,2352.78,4.0,False,False,False,3840,Voort,Limburg,0.0,4.6797906000000005,51.1674467,8801861,a. verelst development,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8613,211308,2020.0,2.0,98,2156.2,4.0,False,False,False,3840,Bommershoven,Limburg,0.0,5.3823531554707005,50.78522885,8801865,a. verelst development,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8614,211308,2020.0,2.0,98,2156.2,4.0,False,False,False,3840,Borgloon,Limburg,0.0,5.356992925299401,50.8004351,8801865,a. verelst development,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8615,211308,2020.0,2.0,98,2156.2,4.0,False,False,False,3840,Broekom,Limburg,0.0,5.332457499999999,50.7819071,8801865,a. verelst development,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8616,211308,2020.0,2.0,98,2156.2,4.0,False,False,False,3840,Gors-Opleeuw,Limburg,0.0,5.384941279216799,50.8308593,8801865,a. verelst development,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8617,211308,2020.0,2.0,98,2156.2,4.0,False,False,False,3840,Gotem,Limburg,0.0,5.3055250033294,50.80105865,8801865,a. verelst development,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8618,211308,2020.0,2.0,98,2156.2,4.0,False,False,False,3840,Groot-Loon,Limburg,0.0,5.3659957408679,50.7938946,8801865,a. verelst development,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8619,211308,2020.0,2.0,98,2156.2,4.0,False,False,False,3840,Haren,Limburg,0.0,5.3972985,50.791347200000004,8801865,a. verelst development,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8620,211308,2020.0,2.0,98,2156.2,4.0,False,False,False,3840,Hendrieken,Limburg,0.0,5.3287966873717005,50.797246,8801865,a. verelst development,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8621,211308,2020.0,2.0,98,2156.2,4.0,False,False,False,3840,Hoepertingen,Limburg,0.0,5.2852748851765,50.81158915,8801865,a. verelst development,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8622,211308,2020.0,2.0,98,2156.2,4.0,False,False,False,3840,Jesseren,Limburg,0.0,5.3905151,50.8058717,8801865,a. verelst development,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8623,211308,2020.0,2.0,98,2156.2,4.0,False,False,False,3840,Kerniel,Limburg,0.0,5.3616421143445,50.82372165,8801865,a. verelst development,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8624,211308,2020.0,2.0,98,2156.2,4.0,False,False,False,3840,Kolmont,Limburg,0.0,5.4206775,50.802741600000004,8801865,a. verelst development,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8625,211308,2020.0,2.0,98,2156.2,4.0,False,False,False,3840,Kuttekoven,Limburg,0.0,5.3310338354044005,50.8140833,8801865,a. verelst development,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8626,211308,2020.0,2.0,98,2156.2,4.0,False,False,False,3840,Rijkel,Limburg,0.0,5.2612885523105,50.80429285,8801865,a. verelst development,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8627,211308,2020.0,2.0,98,2156.2,4.0,False,False,False,3840,Voort,Limburg,0.0,4.6797906000000005,51.1674467,8801865,a. verelst development,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8628,176363,2020.0,1.0,77,2290.43,4.0,False,False,False,3840,Bommershoven,Limburg,0.0,5.3823531554707005,50.78522885,8801866,a. verelst development,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8629,176363,2020.0,1.0,77,2290.43,4.0,False,False,False,3840,Borgloon,Limburg,0.0,5.356992925299401,50.8004351,8801866,a. verelst development,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8630,176363,2020.0,1.0,77,2290.43,4.0,False,False,False,3840,Broekom,Limburg,0.0,5.332457499999999,50.7819071,8801866,a. verelst development,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8631,176363,2020.0,1.0,77,2290.43,4.0,False,False,False,3840,Gors-Opleeuw,Limburg,0.0,5.384941279216799,50.8308593,8801866,a. verelst development,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8632,176363,2020.0,1.0,77,2290.43,4.0,False,False,False,3840,Gotem,Limburg,0.0,5.3055250033294,50.80105865,8801866,a. verelst development,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8633,176363,2020.0,1.0,77,2290.43,4.0,False,False,False,3840,Groot-Loon,Limburg,0.0,5.3659957408679,50.7938946,8801866,a. verelst development,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8634,176363,2020.0,1.0,77,2290.43,4.0,False,False,False,3840,Haren,Limburg,0.0,5.3972985,50.791347200000004,8801866,a. verelst development,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8635,176363,2020.0,1.0,77,2290.43,4.0,False,False,False,3840,Hendrieken,Limburg,0.0,5.3287966873717005,50.797246,8801866,a. verelst development,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8636,176363,2020.0,1.0,77,2290.43,4.0,False,False,False,3840,Hoepertingen,Limburg,0.0,5.2852748851765,50.81158915,8801866,a. verelst development,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8637,176363,2020.0,1.0,77,2290.43,4.0,False,False,False,3840,Jesseren,Limburg,0.0,5.3905151,50.8058717,8801866,a. verelst development,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8638,176363,2020.0,1.0,77,2290.43,4.0,False,False,False,3840,Kerniel,Limburg,0.0,5.3616421143445,50.82372165,8801866,a. verelst development,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8639,176363,2020.0,1.0,77,2290.43,4.0,False,False,False,3840,Kolmont,Limburg,0.0,5.4206775,50.802741600000004,8801866,a. verelst development,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8640,176363,2020.0,1.0,77,2290.43,4.0,False,False,False,3840,Kuttekoven,Limburg,0.0,5.3310338354044005,50.8140833,8801866,a. verelst development,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8641,176363,2020.0,1.0,77,2290.43,4.0,False,False,False,3840,Rijkel,Limburg,0.0,5.2612885523105,50.80429285,8801866,a. verelst development,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8642,176363,2020.0,1.0,77,2290.43,4.0,False,False,False,3840,Voort,Limburg,0.0,4.6797906000000005,51.1674467,8801866,a. verelst development,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8643,349000,1989.0,5.0,223,1565.02,0.0,False,True,False,3840,Bommershoven,Limburg,1.0,5.3823531554707005,50.78522885,8847640,bvba het immohuis,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8644,349000,1989.0,5.0,223,1565.02,0.0,False,True,False,3840,Borgloon,Limburg,1.0,5.356992925299401,50.8004351,8847640,bvba het immohuis,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8645,349000,1989.0,5.0,223,1565.02,0.0,False,True,False,3840,Broekom,Limburg,1.0,5.332457499999999,50.7819071,8847640,bvba het immohuis,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8646,349000,1989.0,5.0,223,1565.02,0.0,False,True,False,3840,Gors-Opleeuw,Limburg,1.0,5.384941279216799,50.8308593,8847640,bvba het immohuis,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8647,349000,1989.0,5.0,223,1565.02,0.0,False,True,False,3840,Gotem,Limburg,1.0,5.3055250033294,50.80105865,8847640,bvba het immohuis,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8648,349000,1989.0,5.0,223,1565.02,0.0,False,True,False,3840,Groot-Loon,Limburg,1.0,5.3659957408679,50.7938946,8847640,bvba het immohuis,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8649,349000,1989.0,5.0,223,1565.02,0.0,False,True,False,3840,Haren,Limburg,1.0,5.3972985,50.791347200000004,8847640,bvba het immohuis,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8650,349000,1989.0,5.0,223,1565.02,0.0,False,True,False,3840,Hendrieken,Limburg,1.0,5.3287966873717005,50.797246,8847640,bvba het immohuis,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8651,349000,1989.0,5.0,223,1565.02,0.0,False,True,False,3840,Hoepertingen,Limburg,1.0,5.2852748851765,50.81158915,8847640,bvba het immohuis,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8652,349000,1989.0,5.0,223,1565.02,0.0,False,True,False,3840,Jesseren,Limburg,1.0,5.3905151,50.8058717,8847640,bvba het immohuis,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8653,349000,1989.0,5.0,223,1565.02,0.0,False,True,False,3840,Kerniel,Limburg,1.0,5.3616421143445,50.82372165,8847640,bvba het immohuis,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8654,349000,1989.0,5.0,223,1565.02,0.0,False,True,False,3840,Kolmont,Limburg,1.0,5.4206775,50.802741600000004,8847640,bvba het immohuis,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8655,349000,1989.0,5.0,223,1565.02,0.0,False,True,False,3840,Kuttekoven,Limburg,1.0,5.3310338354044005,50.8140833,8847640,bvba het immohuis,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8656,349000,1989.0,5.0,223,1565.02,0.0,False,True,False,3840,Rijkel,Limburg,1.0,5.2612885523105,50.80429285,8847640,bvba het immohuis,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8657,349000,1989.0,5.0,223,1565.02,0.0,False,True,False,3840,Voort,Limburg,1.0,4.6797906000000005,51.1674467,8847640,bvba het immohuis,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8658,187000,2021.0,1.0,65,2876.92,0.0,False,False,False,2500,Koningshooikt,Antwerp,0.0,4.6033828110877,51.092943299999995,8486718,wijns vastgoed,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8659,187000,2021.0,1.0,65,2876.92,0.0,False,False,False,2500,Lier,Antwerp,0.0,4.569651599999999,51.131069000000004,8486718,wijns vastgoed,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8660,265000,2021.0,2.0,97,2731.96,0.0,False,False,False,2500,Koningshooikt,Antwerp,0.0,4.6033828110877,51.092943299999995,8486717,wijns vastgoed,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8661,265000,2021.0,2.0,97,2731.96,0.0,False,False,False,2500,Lier,Antwerp,0.0,4.569651599999999,51.131069000000004,8486717,wijns vastgoed,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8662,230000,2020.0,1.0,84,2738.1,0.0,False,False,False,2500,Koningshooikt,Antwerp,0.0,4.6033828110877,51.092943299999995,8876964,caaap,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
